Id,Label,timeset,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
2238,symbolism,,1,5,0.308411,0.3187,0
2239,city-scale,,1,5,0.324366,0.335746,0
2240,nostalgic,,1,5,0.324366,0.335746,0
2241,border-crossing,,1,5,0.324366,0.335746,0
2242,transborder,,1,5,0.324366,0.335746,0
2243,shenzhenborder,,1,5,0.324366,0.335746,0
2244,shenzhen,,1,5,0.324366,0.335746,0
2245,amenity,,1,5,0.350328,0.364514,0
2246,archival,,1,5,0.342998,0.355104,0
2247,kernel,,1,5,0.342998,0.355104,0
2248,arcgis,,1,5,0.342998,0.355104,0
2249,concentration,,1,5,0.342998,0.355104,0
2250,himalayan,,1,5,0.342998,0.355104,0
2251,authors.adaptation,,1,5,0.342998,0.355104,0
2252,delivery,,1,5,0.338051,0.351203,0
2253,package,,1,5,0.338051,0.351203,0
2254,youths,,1,5,0.350328,0.364514,0
2255,friendships,,1,5,0.350328,0.364514,0
2256,transcripts,,1,5,0.30773,0.316786,0
2257,suggestions,,2,4,0.347706,0.361709,0
2258,poem,,1,5,0.352148,0.368169,0
2259,briggflatts,,1,5,0.352148,0.368169,0
2260,self-identity,,2,5,0.353638,0.368747,0
2261,ecologies,,1,5,0.308905,0.317524,0
2262,rrc-arm,,1,5,0.308905,0.317524,0
2263,warwick–edinburgh,,1,5,0.308905,0.317524,0
2264,cronbach,,2,5,0.318841,0.327558,0
2265,alpha,,1,5,0.308905,0.317524,0
2266,manova,,1,5,0.308905,0.317524,0
2267,social/community,,1,5,0.308905,0.317524,0
2268,spirituality,,1,5,0.308905,0.317524,0
2269,convergent,,1,5,0.308905,0.317524,0
2270,dordrecht.adult,,1,5,0.308905,0.317524,0
2271,ecologyadult,,1,5,0.308905,0.317524,0
2272,iii,,2,5,0.32278,0.333307,0
2273,vredefort,,2,5,0.32278,0.333307,0
2274,dome,,2,5,0.32278,0.333307,0
2275,trivialization,,2,4,0.365918,0.383207,0
2276,indoors,,1,5,0.316867,0.325472,0
2277,senselab,,1,5,0.316867,0.325472,0
2278,ieq,,1,5,0.316867,0.325472,0
2279,chamber,,1,5,0.316867,0.325472,0
2280,las,,1,5,0.31567,0.324016,0
2281,group.place,,1,4,0.337278,0.348717,0
2282,compete,,1,4,0.335563,0.348285,0
2283,try,,1,4,0.335563,0.348285,0
2284,hypotheses,,3,4,0.350084,0.364567,28.967251
2285,arab,,1,4,0.335563,0.348285,0
2286,emirates,,1,4,0.335563,0.348285,0
2287,hay,,1,4,0.335563,0.348285,0
2288,preacher,,1,4,0.335563,0.348285,0
2289,moreover,,1,4,0.335563,0.348285,0
2290,standpoint,,1,4,0.335563,0.348285,0
2291,originality/value,,1,4,0.335563,0.348285,0
2292,doubt,,1,5,0.320061,0.328755,0
2293,apply,,1,5,0.352148,0.368169,0
2294,déprise,,1,5,0.350328,0.364514,0
2295,prefabricate,,1,5,0.3188,0.328336,0
2296,appropriation,,1,5,0.3188,0.328336,0
2297,mckenzie,,1,5,0.301769,0.310035,0
2298,ppa,,2,4,0.346648,0.362274,0
2299,safari,,2,4,0.346648,0.362274,0
2300,biotopes,,1,5,0.332185,0.345076,0
2301,low-intensity,,1,5,0.332185,0.345076,0
2302,admirer,,1,5,0.332185,0.345076,0
2303,pasturage,,1,5,0.332185,0.345076,0
2304,reward,,2,5,0.357673,0.373153,0
2305,cattle,,1,5,0.332185,0.345076,0
2306,bureaucracy,,1,5,0.332185,0.345076,0
2307,scheme,,1,5,0.332185,0.345076,0
2308,compensation,,1,5,0.332185,0.345076,0
2309,bypass,,1,5,0.332185,0.345076,0
2310,tie,,2,5,0.354588,0.368468,0
2311,trbs,,1,5,0.332185,0.345076,0
2312,arrangement,,1,5,0.332185,0.345076,0
2313,biotope,,1,5,0.332185,0.345076,0
2314,bos,,1,5,0.332185,0.345076,0
2315,essay,,2,5,0.345217,0.356865,0
2316,listen,,1,5,0.296559,0.304472,0
2317,dialogue,,1,5,0.292956,0.300744,0
2318,turkmenistan,,1,5,0.316227,0.324934,0
2319,bachelor,,1,5,0.316227,0.324934,0
2320,cognition,,2,5,0.353788,0.370029,1.207364
2321,navigability,,1,5,0.332185,0.345076,0
2322,scenario,,1,5,0.332185,0.345076,0
2323,interrelate,,1,5,0.352148,0.368169,0
2324,bangladesh,,1,5,0.311243,0.320607,0
2325,souvenirs,,1,5,0.318193,0.328409,0
2326,appeal,,1,5,0.318193,0.328409,0
2327,group.consumption,,1,5,0.318193,0.328409,0
2328,post-experience,,1,5,0.318193,0.328409,0
2329,behaviourfood,,1,5,0.318193,0.328409,0
2330,lappi,,1,5,0.318193,0.328409,0
2331,rovaniemi,,1,5,0.318193,0.328409,0
2332,organizers,,1,5,0.302205,0.310686,0
2333,intermountain,,1,5,0.328015,0.337925,0
2334,note,,1,5,0.35023,0.36242,0
2335,proximity,,1,5,0.26661,0.272701,0
2336,maintenance,,1,5,0.26661,0.272701,0
2337,ncc,,1,5,0.344979,0.358526,0
2338,phi,,1,5,0.330435,0.341746,0
2339,inequalities,,1,5,0.330435,0.341746,0
2340,householders,,1,5,0.330435,0.341746,0
2341,subscale,,1,5,0.330435,0.341746,0
2342,concur,,1,5,0.330435,0.341746,0
2343,investments,,1,5,0.330435,0.341746,0
2344,regenerationempowerment,,1,5,0.330435,0.341746,0
2345,slavery,,1,6,0.250775,0.255017,0
2346,douglass,,8,5,0.334668,0.345268,5015.092213
2347,abolitionist,,1,6,0.250775,0.255017,0
2348,venues,,2,5,0.282432,0.290218,0
2349,occupations,,2,5,0.282432,0.290218,0
2350,multistage,,1,5,0.325418,0.336164,0
2351,tissue,,1,5,0.325418,0.336164,0
2352,offender,,1,5,0.325418,0.336164,0
2353,oceans,,1,5,0.330435,0.341746,0
2354,witness,,1,5,0.344979,0.358526,0
2355,descriptor,,1,5,0.344979,0.358526,0
2356,learningcivil,,1,5,0.344979,0.358526,0
2357,perceive,,1,5,0.303008,0.312002,0
2358,provider,,3,5,0.342156,0.356287,21.792066
2359,facade,,1,5,0.287384,0.296823,0
2360,exclusivity,,1,5,0.287384,0.296823,0
2361,elitism,,1,5,0.287384,0.296823,0
2362,theatreland,,1,5,0.287384,0.296823,0
2363,flagship,,1,5,0.287384,0.296823,0
2364,covent,,1,5,0.287384,0.296823,0
2365,theatre-goers,,1,5,0.287384,0.296823,0
2366,door,,1,5,0.287384,0.296823,0
2367,daytime,,1,5,0.287384,0.296823,0
2368,relay,,1,5,0.287384,0.296823,0
2369,impose,,1,5,0.287384,0.296823,0
2370,audiences,,1,5,0.287384,0.296823,0
2371,add,,1,5,0.287384,0.296823,0
2372,niche,,1,5,0.287384,0.296823,0
2373,limited.audience,,1,5,0.287384,0.296823,0
2374,inclusionheritage,,1,5,0.287384,0.296823,0
2375,permaculture,,1,5,0.338051,0.351203,0
2376,baggage,,1,5,0.311243,0.320607,0
2377,anticipatory,,1,5,0.311243,0.320607,0
2378,movies,,1,5,0.311243,0.320607,0
2379,songs,,1,5,0.311243,0.320607,0
2380,rosa,,1,5,0.311243,0.320607,0
2381,stimulus,,1,5,0.311243,0.320607,0
2382,adjectives,,1,5,0.311243,0.320607,0
2383,warsaw,,1,5,0.311243,0.320607,0
2384,anonymity,,1,5,0.311243,0.320607,0
2385,administer,,1,5,0.311243,0.320607,0
2386,city-places,,1,5,0.311243,0.320607,0
2387,howarth,,1,5,0.311243,0.320607,0
2388,spite,,1,5,0.311243,0.320607,0
2389,limitation,,1,5,0.311243,0.320607,0
2390,overcome,,1,5,0.311243,0.320607,0
2391,bocci,,1,5,0.311243,0.320607,0
2392,evaluations,,2,5,0.350573,0.364906,0
2393,mikulić,,1,5,0.311243,0.320607,0
2394,al.,,1,5,0.311243,0.320607,0
2395,moscovici,,1,5,0.311243,0.320607,0
2396,urbanism,,1,5,0.319613,0.331067,0
2397,pertinent,,1,5,0.344979,0.358526,0
2398,participate,,1,5,0.344979,0.358526,0
2399,websites,,1,5,0.344979,0.358526,0
2400,member,,1,5,0.344979,0.358526,0
2401,custodians,,1,5,0.344979,0.358526,0
2402,utilisation,,1,5,0.344979,0.358526,0
2403,penerbit,,1,5,0.344979,0.358526,0
2404,sains,,1,5,0.344979,0.358526,0
2405,value-proposition,,1,5,0.33245,0.345587,0
2406,zoom,,1,5,0.33245,0.345587,0
2407,time-space,,1,5,0.33245,0.345587,0
2408,strangers,,1,5,0.33245,0.345587,0
2409,practitioner,,1,5,0.33245,0.345587,0
2410,web-sites,,1,5,0.33245,0.345587,0
2411,functionalities,,1,5,0.33245,0.345587,0
2412,innovations,,1,5,0.33245,0.345587,0
2413,era,,1,5,0.33245,0.345587,0
2414,buy,,1,5,0.33245,0.345587,0
2415,friends,,1,5,0.33245,0.345587,0
2416,limited.avatars,,1,5,0.33245,0.345587,0
2417,conceptualizations,,1,5,0.350328,0.364514,0
2418,classrooms,,1,5,0.298963,0.307263,0
2419,entry,,1,5,0.305258,0.313929,0
2420,inspire,,1,5,0.305258,0.313929,0
2421,conceptualise,,1,5,0.305258,0.313929,0
2422,trajectories,,1,5,0.305258,0.313929,0
2423,conceptualisation,,1,5,0.305258,0.313929,0
2424,narrations,,1,5,0.305258,0.313929,0
2425,abundance,,1,5,0.305258,0.313929,0
2426,particular,,1,5,0.305258,0.313929,0
2427,ambivalent,,1,5,0.305258,0.313929,0
2428,occasion,,1,5,0.305258,0.313929,0
2429,in-authenticity,,1,5,0.305258,0.313929,0
2430,exception,,1,5,0.305258,0.313929,0
2431,outsideness,,1,5,0.305258,0.313929,0
2432,alienation,,1,5,0.305258,0.313929,0
2433,dordrecht.place,,1,5,0.305258,0.313929,0
2434,primary,,1,5,0.305258,0.313929,0
2435,alternatives,,1,5,0.309515,0.31765,0
2436,mcda,,1,5,0.309515,0.31765,0
2437,wim,,1,5,0.319613,0.331067,0
2438,favourite,,1,5,0.319613,0.331067,0
2439,artefacts,,1,5,0.319613,0.331067,0
2440,dominance,,2,5,0.320184,0.331964,20.71272
2441,query,,1,5,0.319613,0.331067,0
2442,anthology,,1,5,0.319613,0.331067,0
2443,spirit,,1,5,0.319613,0.331067,0
2444,hypothesis,,1,5,0.319613,0.331067,0
2445,icomos,,1,5,0.319613,0.331067,0
2446,charter,,1,5,0.319613,0.331067,0
2447,residency,,1,5,0.34267,0.353974,0
2448,liverpool,,2,5,0.331439,0.341919,0
2449,explicate,,1,5,0.344979,0.358526,0
2450,concomitant,,1,5,0.344979,0.358526,0
2451,values.this,,1,5,0.344979,0.358526,0
2452,conceptions,,1,5,0.344979,0.358526,0
2453,unity,,1,5,0.344979,0.358526,0
2454,togetherness,,1,5,0.344979,0.358526,0
2455,ltd.attachment,,1,5,0.344979,0.358526,0
2456,boomcommunity,,1,5,0.344979,0.358526,0
2457,oldenburg,,1,5,0.309172,0.317099,0
2458,manaslu,,1,5,0.311708,0.321119,0
2459,nepal,,1,5,0.311708,0.321119,0
2460,landsat,,1,5,0.311708,0.321119,0
2461,mapper,,1,5,0.311708,0.321119,0
2462,classify,,1,5,0.311708,0.321119,0
2463,transect,,1,5,0.311708,0.321119,0
2464,collaborative,,1,5,0.311708,0.321119,0
2465,livelihood,,1,5,0.311708,0.321119,0
2466,ethnobiology.biodiversity,,1,5,0.311708,0.321119,0
2467,ethnoecology,,1,5,0.311708,0.321119,0
2468,himalaya,,1,5,0.311708,0.321119,0
2469,remote,,1,5,0.311708,0.321119,0
2470,ipbes,,1,5,0.33245,0.345587,0
2471,enrich,,2,5,0.344742,0.356499,0
2472,spectatorship,,1,5,0.318193,0.328409,0
2473,sensory,,1,5,0.318193,0.328409,0
2474,substances,,1,5,0.352148,0.368169,0
2475,recuperate,,1,5,0.352148,0.368169,0
2476,dollars,,1,5,0.352148,0.368169,0
2477,inner,,1,5,0.352148,0.368169,0
2478,mongolia,,1,5,0.352148,0.368169,0
2479,cas,,1,5,0.352148,0.368169,0
2480,berlin,,1,5,0.352148,0.368169,0
2481,heidelberg.china,,1,5,0.352148,0.368169,0
2482,heilongjiang,,1,5,0.352148,0.368169,0
2483,nei,,1,5,0.352148,0.368169,0
2484,monggol,,1,5,0.352148,0.368169,0
2485,sichuan,,1,5,0.352148,0.368169,0
2486,sex,,2,5,0.32948,0.340883,0
2487,reside,,2,5,0.32948,0.340883,0
2488,sub-region,,2,5,0.32948,0.340883,0
2489,squat,,1,6,0.256258,0.260852,0
2490,palestine,,1,6,0.27353,0.280556,0
2491,zionism,,1,6,0.27353,0.280556,0
2492,emplace,,3,5,0.341271,0.352997,0
2493,signification,,3,5,0.341271,0.352997,0
2494,hortaleza,,3,5,0.341271,0.352997,0
2495,carabanchel,,3,5,0.341271,0.352997,0
2496,marriage,,2,5,0.324408,0.335945,0
2497,mazurka,,1,6,0.247484,0.251356,0
2498,dancers,,1,6,0.247484,0.251356,0
2499,dance,,1,6,0.247484,0.251356,0
2500,present,,1,6,0.250449,0.254446,0
2501,phoenix,,1,5,0.33245,0.345587,0
2502,capmany,,3,5,0.256154,0.261344,0
2503,teresa,,3,5,0.256154,0.261344,0
2504,solana,,3,5,0.256154,0.261344,0
2505,catalonia,,3,5,0.256154,0.261344,0
2506,substantiate,,1,5,0.324366,0.335746,0
2507,reciprocity,,1,5,0.324366,0.335746,0
2508,multiple-level,,1,5,0.324366,0.335746,0
2509,symbolic,,1,5,0.324366,0.335746,0
2510,procedure,,1,5,0.324366,0.335746,0
2511,mage,,1,5,0.324366,0.335746,0
2512,sdage,,1,5,0.324366,0.335746,0
2513,consistency,,1,5,0.324366,0.335746,0
2514,verification,,1,5,0.324366,0.335746,0
2515,correlations,,1,5,0.324366,0.335746,0
2516,discussed.age,,1,5,0.324366,0.335746,0
