Id,Label,timeset,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
2235,aid,,1,6,0.280694,0.289296,0
2236,follow-up,,1,6,0.280694,0.289296,0
2237,spread,,1,6,0.280694,0.289296,0
2238,nonadherence,,1,6,0.280694,0.289296,0
2239,denomination,,1,6,0.280694,0.289296,0
2240,complex,,1,6,0.280694,0.289296,0
2241,.bushmeat,,1,6,0.280694,0.289296,0
2242,faroe,,2,5,0.356548,0.370589,0
2243,assignments,,3,5,0.357052,0.372867,0
2244,coordinate,,1,6,0.253592,0.257713,0
2245,dependency,,1,6,0.253592,0.257713,0
2246,track,,1,6,0.253592,0.257713,0
2247,whisk,,1,6,0.253592,0.257713,0
2248,inter-whisker,,1,6,0.253592,0.257713,0
2249,high-correlation,,1,6,0.253592,0.257713,0
2250,conserve,,1,5,0.329246,0.339349,0
2251,benchmark,,1,5,0.336758,0.348072,0
2252,livelihood,,1,5,0.336758,0.348072,0
2253,distort,,1,5,0.336758,0.348072,0
2254,ltd.home,,1,5,0.336758,0.348072,0
2255,analysisgis,,1,5,0.336758,0.348072,0
2256,aspirations,,3,4,0.380636,0.397847,0
2257,beliefs,,4,5,0.36793,0.384786,2.139723
2258,prominence,,1,5,0.328176,0.337388,0
2259,affordances,,1,5,0.328176,0.337388,0
2260,section,,1,5,0.328176,0.337388,0
2261,interactivity,,1,5,0.328176,0.337388,0
2262,vocality,,1,5,0.328176,0.337388,0
2263,user,,1,5,0.328176,0.337388,0
2264,insideness,,1,5,0.328176,0.337388,0
2265,defamiliarization,,1,5,0.328176,0.337388,0
2266,refamiliarlization,,1,5,0.328176,0.337388,0
2267,igi,,1,5,0.328176,0.337388,0
2268,global.location,,1,5,0.328176,0.337388,0
2269,williams,,2,5,0.296836,0.306154,0
2270,size,,3,5,0.330843,0.342492,1.289643
2271,saskatoon,,2,5,0.296836,0.306154,0
2272,length,,2,5,0.296836,0.306154,0
2273,edward,,1,5,0.294825,0.303942,0
2274,telephone,,1,5,0.294825,0.303942,0
2275,memorials,,1,4,0.350945,0.365557,0
2276,consciousness,,1,5,0.320101,0.329754,0
2277,enbyen,,1,5,0.328261,0.335717,0
2278,automobile,,1,5,0.310531,0.319665,0
2279,belt,,1,5,0.310531,0.319665,0
2280,industry,,4,5,0.354993,0.369169,1.105323
2281,businesses,,4,4,0.36176,0.377575,404.49197
2282,compound,,2,5,0.349294,0.3639,20.077979
2283,by-product,,1,5,0.310531,0.319665,0
2284,bald,,1,5,0.310531,0.319665,0
2285,peregrine,,1,5,0.310531,0.319665,0
2286,falcon,,1,5,0.310531,0.319665,0
2287,sturgeon,,1,5,0.310531,0.319665,0
2288,mayflies,,1,5,0.310531,0.319665,0
2289,riverwalk-that,,1,5,0.310531,0.319665,0
2290,celebrate,,1,5,0.310531,0.319665,0
2291,momentum,,1,5,0.310531,0.319665,0
2292,authors.community,,1,5,0.310531,0.319665,0
2293,mayfly,,1,5,0.310531,0.319665,0
2294,raptor,,1,5,0.310531,0.319665,0
2295,salmonid,,1,5,0.310531,0.319665,0
2296,acipenser,,1,5,0.310531,0.319665,0
2297,clupeaformis,,1,5,0.310531,0.319665,0
2298,ephemeroptera,,1,5,0.310531,0.319665,0
2299,falco,,1,5,0.310531,0.319665,0
2300,peregrinus,,1,5,0.310531,0.319665,0
2301,haliaeetus,,1,5,0.310531,0.319665,0
2302,leucocephalus,,1,5,0.310531,0.319665,0
2303,distinction,,1,5,0.317644,0.327159,0
2304,subject,,1,5,0.28849,0.296388,0
2305,campaign,,1,5,0.335906,0.345761,0
2306,episodes,,1,5,0.335906,0.345761,0
2307,tinto,,1,5,0.329547,0.339052,0
2308,capabilities,,1,5,0.329547,0.339052,0
2309,sectors,,1,5,0.329547,0.339052,0
2310,agencies,,1,5,0.329547,0.339052,0
2311,critics,,1,5,0.329547,0.339052,0
2312,mission,,1,5,0.329547,0.339052,0
2313,discovery,,2,5,0.338474,0.349987,0
2314,predictability,,1,5,0.329547,0.339052,0
2315,limitations,,1,5,0.315816,0.323534,0
2316,periodicals,,2,4,0.358523,0.37325,0
2317,he/she,,1,6,0.249063,0.252971,0
2318,him/her,,1,6,0.249063,0.252971,0
2319,lifecycle,,2,5,0.347563,0.36075,0
2320,meta-analysis,,1,5,0.329289,0.340128,0
2321,nadu,,1,5,0.278803,0.285499,0
2322,suburbs,,1,4,0.357811,0.372227,0
2323,buenos,,1,5,0.338656,0.350674,0
2324,mystery,,1,5,0.330194,0.338774,0
2325,familiarity,,2,5,0.331843,0.340491,0
2326,complexity,,1,4,0.350945,0.365557,0
2327,scientists,,1,5,0.33054,0.340676,0
2328,sequence,,2,5,0.342052,0.354807,0
2329,google,,1,4,0.357811,0.372227,0
2330,basques,,1,5,0.300834,0.309654,0
2331,writer,,1,5,0.276088,0.282924,0
2332,homeowner,,1,5,0.277515,0.284496,0
2333,privatization,,1,5,0.306832,0.314197,0
2334,stone,,1,5,0.301265,0.309324,0
2335,jum,,2,5,0.329547,0.339778,0
2336,pee,,2,5,0.329547,0.339778,0
2337,reciprocity,,2,5,0.329547,0.339778,0
2338,birth,,1,5,0.33054,0.340676,0
2339,margins,,1,5,0.33054,0.340676,0
2340,category,,1,5,0.352465,0.365604,0
2341,rampur,,1,5,0.296209,0.303189,0
2342,publish,,1,5,0.335906,0.345761,0
2343,mobile,,1,5,0.332718,0.341766,0
2344,itineraries,,1,4,0.350945,0.365557,0
2345,rout,,1,4,0.350945,0.365557,0
2346,psychosocial,,2,5,0.349633,0.365405,0
2347,trover,,2,5,0.349633,0.365405,0
2348,coalfields,,2,5,0.349633,0.365405,0
2349,miles,,2,5,0.349633,0.365405,0
2350,prochaska,,2,5,0.349633,0.365405,0
2351,classmates,,2,5,0.349633,0.365405,0
2352,trainingdoctor,,2,5,0.349633,0.365405,0
2353,skill,,2,5,0.349633,0.365405,0
2354,anamnesis,,2,5,0.349633,0.365405,0
2355,doctor,,2,5,0.349633,0.365405,0
2356,clerkship,,2,5,0.349633,0.365405,0
2357,hospitals,,2,5,0.349633,0.365405,0
2358,exhibit,,1,6,0.272776,0.27947,0
2359,allow,,1,5,0.327537,0.339124,0
2360,liverpool,,1,5,0.325048,0.334383,0
2361,eruptions,,3,5,0.360623,0.375442,0
2362,grief,,3,5,0.360623,0.375442,0
2363,geoscientists,,1,5,0.285682,0.29409,0
2364,ecoregions,,1,5,0.318325,0.326321,0
2365,chesapeake,,1,5,0.318325,0.326321,0
2366,practitioners,,1,5,0.286395,0.293641,0
2367,inundation,,2,5,0.347994,0.360717,0
2368,antilles,,2,5,0.342005,0.353354,0
2369,caste,,1,5,0.297817,0.305573,0
2370,ssv,,3,4,0.352268,0.367175,0
2371,belongingness,,4,5,0.353848,0.36775,0
2372,northeast,,1,5,0.324839,0.332356,0
2373,photograph,,2,4,0.353353,0.368496,18.20447
2374,seasonality,,1,5,0.304316,0.31252,0
2375,francis.identity,,1,5,0.351826,0.364547,0
2376,computer,,1,5,0.314478,0.321533,0
2377,phone,,1,5,0.314478,0.321533,0
2378,llc.community,,1,4,0.357811,0.372227,0
2379,bharu,,2,5,0.358574,0.373362,0
2380,korea,,1,6,0.26104,0.266297,0
2381,newcomers,,1,5,0.294825,0.303942,0
2382,dominance,,1,5,0.31288,0.321381,0
2383,bilingualism,,1,5,0.31288,0.321381,0
2384,target,,1,5,0.351043,0.36359,0
2385,physicality,,1,5,0.326351,0.333591,0
2386,keepers,,1,5,0.323631,0.333802,0
2387,human,,1,5,0.323631,0.333802,0
2388,editorial,,1,5,0.328176,0.337388,0
2389,degrees,,1,5,0.342469,0.356385,0
2390,regimes,,1,5,0.342469,0.356385,0
2391,step,,1,5,0.342469,0.356385,0
2392,berlin,,1,5,0.342469,0.356385,0
2393,outreach,,1,5,0.329246,0.339349,0
2394,marmon,,1,5,0.26188,0.267287,0
2395,internationalization,,2,5,0.328689,0.336708,0
2396,select,,1,5,0.351826,0.364547,0
2397,collectivism,,1,4,0.357811,0.372227,0
2398,individualism,,1,4,0.357811,0.372227,0
2399,copán,,1,5,0.345896,0.358406,0
2400,honduras,,1,5,0.345896,0.358406,0
2401,scotland,,1,5,0.273131,0.279589,0
2402,revise,,1,5,0.311952,0.319757,0
2403,prepiloting,,1,5,0.311952,0.319757,0
2404,reach,,3,5,0.356598,0.370985,0
2405,nigeria,,1,5,0.345896,0.358406,0
2406,place-names,,1,4,0.350945,0.365557,0
2407,cvm,,1,5,0.31199,0.321045,0
2408,exaggeration,,1,5,0.31199,0.321045,0
2409,transaction,,1,5,0.280164,0.287916,0
2410,experiment,,1,5,0.31637,0.323329,0
2411,thereby,,1,5,0.31637,0.323329,0
2412,buddhist,,1,5,0.334526,0.344176,0
2413,embark,,1,5,0.338247,0.349175,0
2414,macro,,1,5,0.338247,0.349175,0
2415,parcel,,1,5,0.338247,0.349175,0
2416,precincts,,1,5,0.338247,0.349175,0
2417,roads,,1,5,0.338247,0.349175,0
2418,projection,,1,5,0.338247,0.349175,0
2419,intend,,1,5,0.338247,0.349175,0
2420,dataran,,1,5,0.338247,0.349175,0
2421,boulevard,,1,5,0.338247,0.349175,0
2422,flank,,1,5,0.338247,0.349175,0
2423,monorail,,1,5,0.338247,0.349175,0
2424,device,,1,5,0.338247,0.349175,0
2425,instil,,1,5,0.338247,0.349175,0
2426,patriotism,,1,5,0.338247,0.349175,0
2427,minister,,1,5,0.338247,0.349175,0
2428,dedicate,,1,5,0.338247,0.349175,0
2429,orchard,,1,5,0.338247,0.349175,0
2430,merge,,1,5,0.338247,0.349175,0
2431,symbiosis,,1,5,0.338247,0.349175,0
2432,merger,,1,5,0.338247,0.349175,0
2433,man,,1,5,0.338247,0.349175,0
2434,soul,,1,5,0.338247,0.349175,0
2435,establishment,,1,5,0.338247,0.349175,0
2436,symbiosisarchitecture,,1,5,0.338247,0.349175,0
2437,greenspace,,1,5,0.338247,0.349175,0
2438,monument,,1,5,0.338247,0.349175,0
2439,tendency,,1,5,0.328176,0.337388,0
2440,proposals,,1,5,0.328176,0.337388,0
2441,"""fishers""",,1,5,0.328176,0.337388,0
2442,conservationists,,1,5,0.328176,0.337388,0
2443,batemans,,1,5,0.328176,0.337388,0
2444,convictions,,1,5,0.328176,0.337388,0
2445,sentiment,,2,5,0.33041,0.340247,0.719906
2446,ltd.contrast,,1,5,0.328176,0.337388,0
2447,stephens,,1,5,0.328176,0.337388,0
2448,degrade,,1,5,0.29884,0.307686,0
2449,succession,,1,5,0.29884,0.307686,0
2450,grass,,1,5,0.29884,0.307686,0
2451,erode,,1,5,0.29884,0.307686,0
2452,rationale,,1,5,0.29884,0.307686,0
2453,poaceae,,1,5,0.29884,0.307686,0
2454,probit,,1,5,0.304684,0.311899,0
2455,feminism,,1,5,0.279978,0.287084,0
2456,scotia,,1,5,0.303402,0.31149,0
2457,wirlomin,,1,5,0.31288,0.321381,0
2458,consolidate,,1,5,0.31288,0.321381,0
2459,enrolment,,1,5,0.328817,0.339124,0
2460,syllabus,,1,5,0.328817,0.339124,0
2461,macdonald,,1,5,0.328817,0.339124,0
2462,glover,,2,5,0.330194,0.340775,0
2463,gallagher,,1,5,0.328817,0.339124,0
2464,buchanan,,1,5,0.328817,0.339124,0
2465,hyde,,1,5,0.328817,0.339124,0
2466,complementarity,,1,5,0.328817,0.339124,0
2467,prototype,,1,4,0.357811,0.372227,0
2468,complexities,,1,5,0.326351,0.333591,0
2469,operate,,1,5,0.325048,0.334383,0
2470,renaissance,,1,5,0.336758,0.348072,0
2471,oceanography,,1,5,0.336758,0.348072,0
2472,truckers,,1,6,0.239015,0.242532,0
2473,transnationalization,,1,6,0.275696,0.282343,0
2474,conceptualize,,1,5,0.352465,0.365604,0
2475,invisibility,,1,5,0.317165,0.325707,0
2476,industrialization,,1,5,0.300691,0.30795,0
2477,hippocampus,,2,6,0.270641,0.277364,0
2478,landmark,,2,6,0.270641,0.277364,0
2479,human-land,,2,5,0.292333,0.300574,0
2480,customers,,2,5,0.292333,0.300574,0
2481,hyperriality,,2,5,0.292333,0.300574,0
2482,duplicate,,2,5,0.292333,0.300574,0
2483,yunnan,,2,5,0.292333,0.300574,0
2484,familiarities,,2,5,0.292333,0.300574,0
2485,environment.place,,2,5,0.292333,0.300574,0
2486,rit̄,,1,5,0.312144,0.319414,0
2487,settsu,,1,5,0.312144,0.319414,0
2488,symbolize,,1,5,0.312144,0.319414,0
2489,boat,,1,5,0.32741,0.335361,0
2490,ferry,,1,5,0.32741,0.335361,0
2491,refer,,1,5,0.32741,0.335361,0
2492,attend,,1,5,0.351826,0.364547,0
2493,grace,,5,5,0.340667,0.353071,2570.031794
2494,christ,,1,6,0.254128,0.259073,0
2495,tornado,,1,5,0.284042,0.291548,0
2496,greensburg,,1,5,0.284042,0.291548,0
2497,mediterranean,,1,5,0.272894,0.279338,0
2498,shrinkage,,1,5,0.309883,0.317083,0
2499,attract,,1,5,0.309883,0.317083,0
2500,territories,,1,5,0.309883,0.317083,0
2501,occupation,,1,5,0.263081,0.269163,0
2502,settlers,,1,5,0.338883,0.350429,0
2503,enquiry,,1,5,0.327537,0.339124,0
2504,adoption,,1,5,0.329246,0.339349,0
2505,intake,,1,5,0.329246,0.339349,0
2506,hat,,1,5,0.329246,0.339349,0
2507,leverage,,1,5,0.320875,0.329477,0
2508,quantity,,1,5,0.320875,0.329477,0
2509,burden,,1,5,0.320875,0.329477,0
2510,judge,,1,5,0.320875,0.329477,0
2511,sensemaking,,1,5,0.320875,0.329477,0
2512,inference,,1,5,0.320875,0.329477,0
2513,timeline,,1,5,0.320875,0.329477,0
2514,contextualize,,1,5,0.320875,0.329477,0
2515,measles,,1,5,0.320875,0.329477,0
2516,epidemics,,1,5,0.320875,0.329477,0
2517,vaccine,,1,5,0.320875,0.329477,0
2518,migrations,,1,5,0.320875,0.329477,0
2519,upheaval,,1,5,0.320875,0.329477,0
2520,transient,,1,5,0.320875,0.329477,0
2521,analytics,,1,5,0.320875,0.329477,0
2522,epidemiology,,1,5,0.320875,0.329477,0
2523,jam,,1,5,0.338656,0.350674,0
2524,pingyao,,1,5,0.338247,0.349175,0
2525,fulfillment,,1,5,0.329289,0.340128,0
2526,hampshire,,1,5,0.303402,0.31149,0
2527,path,,1,5,0.304684,0.311899,0
